ModelID,CarName,VIN,PurchasePrice,ListPrice
132,2015 Ford Escape Limited,RJTI9QJTOSGYPRGGC,35005.18,35523.4
83,2024 Toyota Tacoma SE,9QPW4YVH0LS72TUPT,28154.37,37530.16
3,2016 Chevrolet Silverado Sport,LHM8S3NDXYAI8AZ55,27617.87,28773.63
120,2024 Toyota Sequoia Limited,R3761XU3NIROQG2RP,41826.38,43690.5
122,2024 Ford F-150 XL,3LCZPRLU8VINBFL0T,43881.95,49714.75
97,2022 Toyota Prius,CINZW985J5W7KASAG,37874.08,40283.1
138,2016 Ford Explorer Limited,BLQOWR3NS6C0O3VS8,36425.96,43833.12
10,2020 Chevrolet Malibu Hybrid,M9G5RQ5T9HB0ZEAQD,38997.8,41225.87
169,2016 Ford Bronco,XC8TR8FW14OT832A1,25610.49,34718.34
123,2023 Ford F-150 Sport,1E62ATFHOSSTSZGEV,38625.53,39183.58
17,2022 Chevrolet Equinox SE,KKJXRXX9ER889MRE3,19986.3,23966.04
90,2015 Toyota Tundra Limited,4MQKPXB244C2IB9WM,42512.4,50245.6
164,2022 Ford Fusion XL,O8RTYZOO998I7G8RL,32122.15,36686.81
104,2019 Toyota 4Runner XL,BARDKQY015L57U45R,35737.67,41725.76
172,2015 Ford Bronco Hybrid,DT0ZYNED70GH9MQIK,17230.51,26628.69
61,2019 Toyota Corolla,XM2ZML2Q5MGHAPNHV,43993.59,48631.51
97,2022 Toyota Prius,429IIVHC5B4TMRLY0,20631.12,27469.29
58,2024 Chevrolet Suburban Hybrid,NY6C101SRDFXR3S1S,23965.16,31107.5
45,2024 Chevrolet Blazer Sport,WEV4I4L2SCCNLV22C,41135.9,48807.87
170,2016 Ford Bronco XL,LYJDKDY52R2MIYJF1,36676.16,43072.88
114,2018 Toyota Sienna Limited,M0KSB373MG0TUO1SB,18078,19997.9
162,2016 Ford Expedition Limited,E4P318JP7ZAPZABOX,35323.25,39875.46
34,2019 Chevrolet Traverse Hybrid,7J23FDWGG8V9UV67U,15608.35,16953.4
88,2016 Toyota Tundra Hybrid,GHRF8SWCZ2CXDDPLG,37633.24,39945.51
36,2015 Chevrolet Traverse Limited,8QS9P7PAX3K7OLMSA,37317,44256.59
169,2015 Ford Bronco,W23Y7DGK1EETVLUJ0,30679.94,34641.93
96,2021 Toyota Highlander Limited,MMK198AYNW0I5BE8G,43321.98,50901.83
128,2020 Ford Escape XL,WZBH5JNIQ3BO6GCL4,38804.66,44031.9
42,2022 Chevrolet Impala Limited,8PTA5E78WCMAWFHVO,16274.37,19676.9
25,2024 Chevrolet Tahoe,I8NWYI94WHG3TDHAT,31179.4,37392.35
46,2021 Chevrolet Blazer Hybrid,5DDD8WATF0QRXGDDV,16023.36,22701.12
4,2019 Chevrolet Silverado Hybrid,0ZECMP04TKHSBQ15C,41526.81,50307.05
112,2017 Toyota Sienna Hybrid,6DDJK4Q6X7RCOS8NH,20815.57,30574.03
40,2019 Chevrolet Impala Hybrid,NYRFHOJA23M0W4ECP,37053,38782.09
125,2022 Ford F-150 SE,KY46B3JEG8H8S1INA,33440.14,37725.36
12,2022 Chevrolet Malibu Limited,W5HVCC1R33RGT2M0H,25367.13,29608.05
142,2020 Ford Mustang Hybrid,D7X2KWGETGBEH4CRM,44671.55,48797.54
162,2017 Ford Expedition Limited,02ZKB4DHEAREDZNTO,42664.09,47962.83
74,2018 Toyota RAV4 XL,UVFQTJFFKBL9EL0O1,31882.51,41248.27
44,2015 Chevrolet Blazer XL,ADMA836DOTT9O8OMA,22260.94,30181.71
129,2022 Ford Escape Sport,ZUZHBC7ZC8U1SMLW0,24991.54,26780.77
100,2016 Toyota Prius Hybrid,8895UKVY58BCKEEP0,21176.61,25145.03
15,2023 Chevrolet Equinox Sport,2ZSP4B891B8LRP6U8,23717.66,27870.74
141,2018 Ford Mustang Sport,NUXHFWOSHGN4M1LDL,32723.4,40573.82
147,2016 Ford Edge Sport,Z6XXRF6H4N2PL6QTI,40371.7,44519.75
100,2023 Toyota Prius Hybrid,3WHK7L5K1K7TJOCQ9,29158.27,36871.25
80,2015 Toyota Tacoma XL,0A4LF7AK37BMQAM9I,33271.71,39239.16
150,2018 Ford Edge Limited,M9HB054QIICWH2R6Z,38308.47,44451.56
41,2021 Chevrolet Impala SE,HF94K6599IR5OZSQQ,26886.65,29078.91
115,2022 Toyota Sequoia,IF3OM4OD0V2UR43MG,39718.04,40556.67
180,2024 Ford Maverick Limited,DQ6BUR0I9SCYJJFV0,33659.15,42631.15
7,2015 Chevrolet Malibu,E4J236UU690WJ00YH,35920.45,37325.46
45,2016 Chevrolet Blazer Sport,NV7US5YNDGO4960PF,22145.58,23571.97
98,2015 Toyota Prius XL,YZW1GQ08ALO6TECLM,24690.48,26613.5
107,2022 Toyota 4Runner SE,9VPQPVNUCYXDIVVRC,27319.41,31707.83
168,2017 Ford Fusion Limited,Q7L38G7WXLVD438L6,44498.3,45793.75
50,2021 Chevrolet Trailblazer XL,APY58DRQ8M070MY8V,23026.85,27291.93
50,2022 Chevrolet Trailblazer XL,5PJ76AS80EMQE18R5,26085.09,27822.53
115,2020 Toyota Sequoia,C8ZRH03PVMY7J8UXY,31316.79,35152.99
20,2016 Chevrolet Camaro XL,SKEJ2MIRROQ2IP2UJ,39901.45,41911.04
124,2021 Ford F-150 Hybrid,LVEU6P1C01A7YZ7RQ,17348.89,24422.9
101,2020 Toyota Prius SE,VQ52I1YK8714RMDBE,17188.04,20164.51
179,2021 Ford Maverick SE,0OAO84BKO77Y0E96O,26436.53,31942.89
176,2017 Ford Maverick XL,YTMLN8ADC16YCQ10N,18592.67,20738.08
17,2019 Chevrolet Equinox SE,4392RZHYJH9U5PZL7,41182.8,42834.13
2,2019 Chevrolet Silverado XL,Q3IF220S0A9OL4PFQ,23480.65,24927.89
171,2018 Ford Bronco Sport,I8IBEZHEOWQKV0BRO,43161.11,49086
90,2024 Toyota Tundra Limited,B01AEGP4L42OJKHKH,27745.65,37129.22
32,2018 Chevrolet Traverse XL,A31SG56P6QEEPC3JX,34705.79,42777.41
165,2017 Ford Fusion Sport,DK7QMHX99RTP4DVV2,41120.4,43864.5
83,2017 Toyota Tacoma SE,X7VL80F0B8T6EQCMH,22221.15,31687.14
5,2022 Chevrolet Silverado SE,MR3OGKV3S8TXC4XJ5,31810.63,40457.07
146,2020 Ford Edge XL,QMG1YMKRV9ZRQHF7C,19533.04,20337.61
93,2023 Toyota Highlander Sport,9HXXMATB1Z1EGLJ3T,19352.18,20077.73
133,2019 Ford Explorer,OGWX609WFXIGJXHKR,16082.53,17616.46
60,2020 Chevrolet Suburban Limited,6X5QH5KQFJFZ3JCB8,17374.52,26666.37
137,2024 Ford Explorer SE,46N9L4UH4N8XYN0JN,26066.06,34075.39
180,2024 Ford Maverick Limited,8GGWI72DNHQUHPH0Q,29618.2,32987.87
90,2019 Toyota Tundra Limited,J93CBN0BEYARR7N8Z,29805.5,30766.61
71,2016 Toyota Camry SE,RYRU71APB3TM91SBT,39898.36,43636.64
110,2023 Toyota Sienna XL,S9BJDCBU5M28AATCZ,37977.49,45631.68
96,2018 Toyota Highlander Limited,PQZNHDBAD2UEC9N3D,36669.95,42667.39
56,2019 Chevrolet Suburban XL,AMG1NSRH350HIT816,21194.27,28618.41
147,2015 Ford Edge Sport,S9KWFNMBCRODRZM9L,33221.97,38593.05
106,2017 Toyota 4Runner Hybrid,T0RCAP8SDDZC4SP2B,44873.02,49832.47
108,2024 Toyota 4Runner Limited,9OPGWXFPJ6KZ8NYU8,17323.32,20165.18
124,2018 Ford F-150 Hybrid,SVKA3JGEYRNWIGAR9,41752.52,49305.36
79,2023 Toyota Tacoma,0UGBR847BXNMYTYEY,16918.11,20088.58
167,2023 Ford Fusion SE,WWTEDTVD3B24C5L1S,28104.47,33498.11
44,2015 Chevrolet Blazer XL,NO4JUMQTAX0QFB3FN,18477.52,27798.27
114,2020 Toyota Sienna Limited,5UMMUJ8SOXY4PC6XY,31616.78,39493.51
76,2023 Toyota RAV4 Hybrid,NTRCK8OISYXY1PT87,24430.05,29168.71
71,2018 Toyota Camry SE,FENP18L1JSVU714Q1,20714.53,24957.93
102,2021 Toyota Prius Limited,D88KVI3BBQZ0BGQ14,28092.68,37244.03
17,2022 Chevrolet Equinox SE,DKUCX6OOCUNLKAU0P,29676.63,39559.22
80,2017 Toyota Tacoma XL,7WY700OO8HDNRA7YW,18960.21,26420.66
71,2018 Toyota Camry SE,T6NPPEOJF72ICSJ61,25366.57,26977.93
93,2016 Toyota Highlander Sport,FU3HQ6BKXC69712AE,25496.46,27160.93
108,2022 Toyota 4Runner Limited,9AU0RR7KYWJENRR53,16750.96,17678.89
60,2018 Chevrolet Suburban Limited,ADRPJ7OI4KRJ8XPWZ,43892.53,49070
39,2018 Chevrolet Impala Sport,26ZCFO03KWCHJZRTH,32641.85,40853.86
124,2018 Ford F-150 Hybrid,90WFA3IODC8BFUOBB,30690.89,36550.28
79,2019 Toyota Tacoma,HZQY7B7B9V68L7W5M,41939.95,44863.24
168,2019 Ford Fusion Limited,JPYCCVAFX69O2YOON,36938.57,42953.51
124,2023 Ford F-150 Hybrid,UWB5VSGWUONQVTJKG,41915.94,50304.41
153,2016 Ford Ranger Sport,FL2BRS1JE7JRZK8TS,18607.56,24033.29
19,2017 Chevrolet Camaro,3D0RADI55W44JDBQ8,44316.41,52445.31
47,2015 Chevrolet Blazer SE,P0ZQPZPWA5J6P47U1,15636.23,16681.3
88,2018 Toyota Tundra Hybrid,40G0QPZULS9K45B6P,31928.81,33300.64
30,2015 Chevrolet Tahoe Limited,287S7N9BCI5LBFLJ7,17416.91,25765.23
92,2021 Toyota Highlander XL,U93OJIDQAM65NQAG9,25512.8,31524.28
120,2024 Toyota Sequoia Limited,30GEND049XBM0DDEL,31071.11,34337.24
174,2024 Ford Bronco Limited,F407OZ37V3XRIAI7Q,23085.22,26871.54
21,2017 Chevrolet Camaro Sport,KPJJNJX5U2V9G66WE,44869.73,50566.52
85,2019 Toyota Tundra,665IAGCRN1EM68YJN,38919.59,47714.95
149,2022 Ford Edge SE,Z56A8GS7SQEZIMVPQ,16727.61,20299.01
65,2018 Toyota Corolla SE,ZNYY9V9WMRPOCQC1M,36026.67,40504.82
110,2023 Toyota Sienna XL,7PCUEG9YS8UY2XXLT,16782.47,17600.58
8,2022 Chevrolet Malibu XL,6GU66KLMG1HEJ9KY7,42428.19,47959.97
148,2022 Ford Edge Hybrid,BCV3V0S4981B0YT4J,40228.5,46868.45
102,2022 Toyota Prius Limited,ZD1UG08X7BNK50WOX,40623.24,43693.12
174,2016 Ford Bronco Limited,Y9XLAFA3S0XR0H9WU,18324.87,22955.26
127,2023 Ford Escape,4BYI6CTMKIN7I6XO2,33854.82,39611.56
178,2019 Ford Maverick Hybrid,WFKWXPJU86B5VXKSA,27853.39,36909.11
64,2019 Toyota Corolla Hybrid,BY5UVOS5TM0PH86YY,25186.11,27282.16
94,2019 Toyota Highlander Hybrid,BMTPMNARE179ACTVY,38077.2,39455.66
20,2021 Chevrolet Camaro XL,HQAM0V9RKHK9Q5FL9,41893.15,49513.96
109,2015 Toyota Sienna,N7KKX1KYO9XJ1RZKO,41034.8,44728.66
137,2021 Ford Explorer SE,P7AOWWNLK5KJ0HD40,36987,42480.58
104,2015 Toyota 4Runner XL,995TLK5LG3WXA9T88,28944.91,33273.53
83,2018 Toyota Tacoma SE,AN0FWI2UGCHUFZ3PP,21859.82,27591.61
159,2018 Ford Expedition Sport,QKT5DRPQSV9P0805H,17788.62,21136.55
104,2015 Toyota 4Runner XL,UJEBVA7E4Y13MVIPV,38362.13,44357.67
54,2016 Chevrolet Trailblazer Limited,XUD3YJVT3X3A04XMP,44771.95,48993.03
108,2017 Toyota 4Runner Limited,PSX3IKGVX94SX3POL,28059.96,32711.02
126,2020 Ford F-150 Limited,1DR8WWKO4A9RXIEG7,32789.2,39247.62
2,2016 Chevrolet Silverado XL,LVULUSEADS668BPYE,44255.06,44771.36
155,2021 Ford Ranger SE,BPAW3KZMR1HE4VQDB,21060.45,24478.26
74,2022 Toyota RAV4 XL,57EEDJUCIO2ASARV6,25808.68,33912.66
82,2018 Toyota Tacoma Hybrid,R6XBEPXFEA6A7QJP4,23402.72,26605.17
121,2020 Ford F-150,H3K4PE9SDLPZVG88B,27220.12,37146.31
88,2022 Toyota Tundra Hybrid,735KWHX7SJU15OMKM,37785.46,41863.48
165,2023 Ford Fusion Sport,K1J9U5KDRHDGD5UCM,30551.61,37483.8
179,2021 Ford Maverick SE,05QW6EQ3H9PN97XHK,22906.05,27556.14
108,2020 Toyota 4Runner Limited,NW3MP5BEHGWZFZE1I,34265.37,35375.41
124,2017 Ford F-150 Hybrid,S99B069PWX4IHSWT3,22547.14,32452.15
159,2023 Ford Expedition Sport,291INXHY8TFDE4C3R,35679.96,45407.11
51,2024 Chevrolet Trailblazer Sport,X5W920IH0MRN10VOI,27184.16,28923.24
22,2018 Chevrolet Camaro Hybrid,WLE1KAH8STH699LT3,32992.16,36006.51
44,2017 Chevrolet Blazer XL,UIBCA5ABA95TC2F1J,43621.78,46692.95
51,2024 Chevrolet Trailblazer Sport,78K1FQ1NM6FUUZV1A,29277.39,38897.84
124,2015 Ford F-150 Hybrid,EGH37DOSI4BUHBT8O,27204.74,35368.96
156,2019 Ford Ranger Limited,D15JHHSDG41MGW3SD,22234.69,31855.15
106,2023 Toyota 4Runner Hybrid,E3S8KDD5RD6QZFUUI,17038.25,26353.86
31,2018 Chevrolet Traverse,JST7MPZWKDWKZJXQB,34078.58,34872.08
161,2016 Ford Expedition SE,2F8EB08R1RKEPPF4T,41762.32,46878.78
54,2023 Chevrolet Trailblazer Limited,XYKWIURHLE1MFE6O3,20312.88,22241.48
31,2020 Chevrolet Traverse,RXN8ZTZLCLXUS0UIE,27266.02,31647.42
175,2015 Ford Maverick,D7MO2OTJ4K0TDGC1E,42609.33,50679.14
20,2019 Chevrolet Camaro XL,KD1CH4L6KTQ3WO8VK,39269.01,46617.92
18,2023 Chevrolet Equinox Limited,VYZP6078UTHZMKTIG,37046.27,43058.24
150,2019 Ford Edge Limited,PB84PM0PBBPS8OQ46,18089.21,20512.71
12,2017 Chevrolet Malibu Limited,HT462O1QTUDXG9KFI,39043.42,40927.27
108,2020 Toyota 4Runner Limited,23GPTLD7NOH6GQWP2,42570.72,46915.72
146,2018 Ford Edge XL,EJP1G6N3MGMPO017C,19905.47,21023.06
52,2022 Chevrolet Trailblazer Hybrid,HHKIAIQHPPS8O6VR9,19373.16,23294.58
116,2017 Toyota Sequoia XL,Y8E4ADJ7AB8469NY0,31039.94,31947.34
114,2020 Toyota Sienna Limited,1L7UFTE3DR1GXDDBD,28720.33,32539.08
175,2019 Ford Maverick,6XYCTDF0HASF3EEFT,31626.92,39111.04
93,2024 Toyota Highlander Sport,FVUFROFUF4BO4WOQK,36797.16,41978.51
42,2020 Chevrolet Impala Limited,BIKHA01A76TPTVZO5,35625.19,44133.19
166,2021 Ford Fusion Hybrid,YGYY3O7PHDG3CLQUA,25683.82,26546.9
42,2023 Chevrolet Impala Limited,BZJ9RB19IS3MUDWJI,33690.8,35650.95
148,2022 Ford Edge Hybrid,ZPJ29YXC20RS383YL,33233.43,40739.3
93,2023 Toyota Highlander Sport,BQRMJ5NTTVKS0S30O,39674.69,41016.86
18,2019 Chevrolet Equinox Limited,87JP0L1Z60IONOJ78,22542.73,28915.81
17,2016 Chevrolet Equinox SE,ZUPVVOZ4ICSVLIMOC,44288.95,53931.67
81,2021 Toyota Tacoma Sport,QMS9RQDS4V7IVKJ34,34630.4,40634.45
142,2015 Ford Mustang Hybrid,6CKFA8F372GXZS40L,25202.17,34608.27
133,2024 Ford Explorer,96I7Y3DBKM73UX8K9,41834.76,45187.41
77,2017 Toyota RAV4 SE,00XYS6X60NL4WLVDO,35336.35,39091.57
73,2024 Toyota RAV4,KF79KAQUHUZ70SSEJ,43576.9,45478.95
112,2019 Toyota Sienna Hybrid,9U5HNCQNOQO9BZ86F,20596.36,23883.93
29,2023 Chevrolet Tahoe SE,JKIKA89GAXJSQDELJ,33303.27,41450.11
90,2016 Toyota Tundra Limited,NJFHYGSRFKXZ1RBPP,42400.96,50274.78
42,2016 Chevrolet Impala Limited,SNQA4AV36R9657SZD,22202.91,24826.12
7,2018 Chevrolet Malibu,AFOLZ4C6TTP7ES2VT,20861.8,24075.88
94,2024 Toyota Highlander Hybrid,Y448HPOMFPHNR0KCK,36185.92,37322.77
45,2019 Chevrolet Blazer Sport,8Y8SB73V2N8NZRXYB,20401.66,25935.79
159,2017 Ford Expedition Sport,9I0O21IC02VEJCKFU,20951.58,29707.07
103,2018 Toyota 4Runner,EZL6U1K3OJB4BU4E5,30011.04,36383.96
75,2015 Toyota RAV4 Sport,X6QK3O7QUS2ZPMD0Z,22322.4,30442.73
110,2015 Toyota Sienna XL,Q16CZG2RO6KMTC6JZ,35785.24,45454.94
2,2021 Chevrolet Silverado XL,7MGUE037IW5YMXZW1,17870.99,27555.21
156,2019 Ford Ranger Limited,MGW783VX5GM0IA1IV,33027.08,42472.83
89,2016 Toyota Tundra SE,S06SNLSU4JYG1DXUI,35004.59,37964.23
168,2018 Ford Fusion Limited,JVB65WFRVD005NWNI,44597.51,53872.29
63,2021 Toyota Corolla Sport,3TWNKINCQHVY56BER,15586.93,21319.29
69,2020 Toyota Camry Sport,3NJEZSZFD4M9J95MP,17423.11,18500.64
153,2021 Ford Ranger Sport,PSK0FZKC1ZE2YKNX2,24010.19,26776.81
18,2019 Chevrolet Equinox Limited,1LY6EKK010LC9B99D,26119.82,31247.03
75,2017 Toyota RAV4 Sport,NC6ZY11WTXSDZW56Q,24219.72,29997.02
135,2024 Ford Explorer Sport,5H0Y2UZ9HTJEEY850,36838.99,38087.94
71,2022 Toyota Camry SE,1H8CLEXTRQABBAYPV,15504.39,18880.83
63,2024 Toyota Corolla Sport,6EED1UHUQMPXSS0B8,39440.77,40520.89
133,2022 Ford Explorer,LM1TKX4Q82S8UXPGL,19633.53,21260.05
129,2015 Ford Escape Sport,V9R2AZRRVLVJKFHZO,38503.41,40951.67
124,2016 Ford F-150 Hybrid,CVW8RIY8L04O4C6U7,38766.88,47075.79
80,2021 Toyota Tacoma XL,QVM7A3KHSN8BQ0DFY,24960.36,31157.6
94,2015 Toyota Highlander Hybrid,1FZDMTVA2S6HD3LRU,25540.88,27187.04
27,2023 Chevrolet Tahoe Sport,WBGKHG4XZBZSPRBUQ,30209.54,31457.42
53,2019 Chevrolet Trailblazer SE,TF0DF7NHR882RVXTL,39649.27,49452.21
156,2015 Ford Ranger Limited,AF9QFBG1ZAF8ROHGV,20926.71,26097.89
94,2022 Toyota Highlander Hybrid,D5PKP2BL64YIQ9Z8O,22567.83,29208.59
76,2016 Toyota RAV4 Hybrid,U4JE7BZGW4NILNN2O,44857.55,52292.36
111,2018 Toyota Sienna Sport,MT3LQ87NJJ4VNRL66,36108.74,39339.47
18,2022 Chevrolet Equinox Limited,LN741GEESJRJZ1XT8,29429.35,37915.15
57,2023 Chevrolet Suburban Sport,EKVZFURDBEJGDMRHA,22055.07,30377.8
102,2018 Toyota Prius Limited,QPEXY70UHJBYWMDE1,39505.09,41043.49
23,2023 Chevrolet Camaro SE,A4KPHPMC6OOJ1QB8Y,26194.06,35845.08
135,2024 Ford Explorer Sport,I8QED1VI4CQM04F1F,42357.82,47434.94
171,2021 Ford Bronco Sport,O4KYXD3UEXWQAYG2Q,21646.96,24947.47
161,2021 Ford Expedition SE,A6CN9776JZTVH7YVS,21846.47,23638.42
54,2021 Chevrolet Trailblazer Limited,S2X8T3TDMFQU8U3OX,27849.11,28448.29
30,2023 Chevrolet Tahoe Limited,GP0OJK1347YP0KCUX,24154.91,32004.08
145,2022 Ford Edge,3D9T2QN2ECCL4CN3N,40972.09,45537.54
7,2020 Chevrolet Malibu,TRNOU5CRJVC77P45P,29914.93,31271.44
65,2016 Toyota Corolla SE,QK4E0S6BB9MIQU0Y6,24609.98,25287.6
1,2017 Chevrolet Silverado,QZSB0UHX32QNBCH4X,18603.28,26943.93
173,2019 Ford Bronco SE,MFKETFHHXK4X1GDEW,20631.4,24660.48
2,2016 Chevrolet Silverado XL,PX53DPO4N94EZBFF9,38823.13,46875.94
53,2016 Chevrolet Trailblazer SE,S434WOCG0AIOU7JWN,36765.21,42296.4
26,2017 Chevrolet Tahoe XL,N796BD38WA4NKCULH,15647.01,19183.85
78,2017 Toyota RAV4 Limited,QRTY3CNDWKSM3OA3K,19704.3,26214.56
92,2019 Toyota Highlander XL,597YBQZHU0IDO1RIQ,34341.25,42948.39
131,2022 Ford Escape SE,O4SHV2P31W2KALLZX,27522.41,34141.5
117,2021 Toyota Sequoia Sport,5UOQP60S9ET4HXROK,28471.34,32959.97
120,2020 Toyota Sequoia Limited,8T0NSFZ6L0QR5HMXG,30113.87,38686.19
38,2024 Chevrolet Impala XL,TOWR4118GZ998KKGK,44664.27,50203.98
121,2020 Ford F-150,6B1WI0YJ7KZBOL8KB,42171.95,48144.92
138,2020 Ford Explorer Limited,996H3PCVLM5REE73K,16301.94,21440.87
73,2023 Toyota RAV4,MBYDKTZ1MS9JPTYMP,43514.17,50338.54
54,2017 Chevrolet Trailblazer Limited,UWWKINF2N512R2VFX,43028.53,52157.2
151,2021 Ford Ranger,ODCXA6HY7PXT28VQ2,29245.61,35801.63
145,2022 Ford Edge,RONDNNZK8ADTBHA20,39795.53,46030.5
156,2015 Ford Ranger Limited,7AH1UHIV1P2ZUPJKC,37462.91,41431.64
131,2020 Ford Escape SE,7SBO0QY2R0FR78CUN,44913.97,49506.94
96,2017 Toyota Highlander Limited,EBA1F5DYCQ9FQYTEY,37005.98,44023.5
37,2021 Chevrolet Impala,ZIW5MMYHA22IDL12O,27123.04,31827.42
87,2024 Toyota Tundra Sport,GG3X086G2ZJ739PB9,40230.47,41759.8
177,2024 Ford Maverick Sport,V7I95W85V6LH37KFI,29727.75,32925.68
48,2018 Chevrolet Blazer Limited,EW4QDD7PHZ9NGH381,44997.2,47577.59
88,2024 Toyota Tundra Hybrid,UYCPAXSARQG55R08Y,44219.58,45161.69
6,2018 Chevrolet Silverado Limited,8T4DU3QE2WC34QBVX,35286.69,42725.71
122,2017 Ford F-150 XL,ZTWUZSJN4W2BQ7JK2,20880.69,28483.28
30,2020 Chevrolet Tahoe Limited,5NPN4KK8SPA285PSL,38623.34,42294.58
174,2024 Ford Bronco Limited,6SKO5XZWIMW2Q359F,25471.15,32708.82
95,2016 Toyota Highlander SE,Q77UH279MRK7B4LZO,17223.65,19008.28
11,2016 Chevrolet Malibu SE,DM5PDT0ZZ8X6QDJA5,17111.62,24147.6
64,2023 Toyota Corolla Hybrid,HZPYTXK618Q063SWA,43841.95,52551.28
20,2017 Chevrolet Camaro XL,0SMZI3FVMD4C3TSDN,21730.08,30647.73
128,2015 Ford Escape XL,OSI4QKM2LLUAZD8AP,18583.92,20990.02
50,2018 Chevrolet Trailblazer XL,T63QNB968GTBU6GZ5,21439.79,31062.24
27,2021 Chevrolet Tahoe Sport,PFVJ37M2UPE49AU22,39573.06,42706.42
127,2018 Ford Escape,57KSKS2RRH4SW3MLQ,41040.87,43901.43
62,2023 Toyota Corolla XL,7M6IUWCE8JXG7O8RV,36271.42,45966.56
174,2016 Ford Bronco Limited,OM42ZJKPX3ZORPQ4G,35409.83,37388.5
68,2016 Toyota Camry XL,EY7HDA3CER50V1JC1,27174.2,31268.51
85,2017 Toyota Tundra,PM66BGB23IRS5BGOJ,38224.81,44614.69
4,2019 Chevrolet Silverado Hybrid,2M5EHSUU95SNVJ2LE,39538.14,40793.52
174,2017 Ford Bronco Limited,NZRHVRAAX7HKUUPMI,31792.07,39561.15
24,2024 Chevrolet Camaro Limited,MTIEQC9QP97F31XMF,32594.15,38179.44
172,2018 Ford Bronco Hybrid,B12R5OG43FS9AJOI6,32749.44,42596.78
34,2020 Chevrolet Traverse Hybrid,NTAHLEXHQLZVJ65XD,26013.89,28818.79
54,2018 Chevrolet Trailblazer Limited,SF31FX59YDF1ZSA63,37252.03,44344.92
92,2023 Toyota Highlander XL,HT1NVLTAV9YA3P4UA,19245.66,27318.07
37,2015 Chevrolet Impala,M408JU80MT5PRTP92,43421.55,49381.1
103,2015 Toyota 4Runner,XGLTFISCPF7AD2DF8,31066.42,34887.57
47,2019 Chevrolet Blazer SE,2WS2EVKXRZ3T0QYFN,34680.36,44258.23
70,2021 Toyota Camry Hybrid,GIODJ68HW7EY4LSIS,39386.87,48677.29
68,2017 Toyota Camry XL,6QO5O1NCRJ5U9NQ5Z,27776.36,29799.15
50,2021 Chevrolet Trailblazer XL,AUCEJXILN2MY0SHM3,18770.24,27498.03
54,2019 Chevrolet Trailblazer Limited,F5XML2X0E6YA9XICA,22051.94,25173.1
16,2024 Chevrolet Equinox Hybrid,48X99CHB611ADOD3B,18870.87,26897.07
56,2015 Chevrolet Suburban XL,4DUAYQ2VWKBLQGK9E,27408.54,35237.42
164,2024 Ford Fusion XL,MZDJ673XE7FB5J08S,21828.47,28676.12
116,2024 Toyota Sequoia XL,Y05D0T8XLZVE3Z6DF,29498.35,32120.27
90,2020 Toyota Tundra Limited,D3L9RFUK741LHMHPU,15517.77,24002.54
11,2017 Chevrolet Malibu SE,SWLTEFNO8XTI2GSYV,37822,41333.95
76,2021 Toyota RAV4 Hybrid,9AGMEC8TFLI5SBZ16,40605.33,48204.13
178,2019 Ford Maverick Hybrid,FEZ5LIS1MXHUT37MI,32535.09,40395.84
111,2015 Toyota Sienna Sport,OWQAVDJFWDBAYWG68,30263.4,31984.43
35,2023 Chevrolet Traverse SE,OB6CUYS6DB1XEBSV0,38591.59,45141.36
2,2019 Chevrolet Silverado XL,F6KVF8QFE72R6O463,34356.4,36039.3
70,2020 Toyota Camry Hybrid,HV9GFFHU2KSTEM0G9,30873.29,32378.23
45,2018 Chevrolet Blazer Sport,7MGLE5047UH5T2U6J,17030.21,23104.78
1,2016 Chevrolet Silverado,H2KU05VPR2L8WPZMN,34140.15,41295.81
175,2024 Ford Maverick,65LD0UNG9LELYHKGE,42748.92,49945.87
132,2020 Ford Escape Limited,NEZU7XEZTI29C70ZP,34726.73,38086.47
23,2023 Chevrolet Camaro SE,KRUECRYVV1OI0RUN0,25481.72,33310.49
138,2018 Ford Explorer Limited,NV928LEGAVQ60WEOZ,43995.31,50679.38
19,2020 Chevrolet Camaro,FTC1UYLIY206QOW88,32841.46,36342.6
43,2015 Chevrolet Blazer,NDM6ZM3IBB37SFI3X,18717.79,21633.55
37,2022 Chevrolet Impala,3KLNG6WT4PUTBPSNQ,42485.87,52413.6
158,2019 Ford Expedition XL,PKT9UMVL2I9LN3O7K,36315.37,39934.06
13,2016 Chevrolet Equinox,0GUZELV7XQV6KGDKQ,36746.53,40146.39
4,2020 Chevrolet Silverado Hybrid,T1GLONYVQS0M1G04C,36303.31,44993.97
32,2015 Chevrolet Traverse XL,380K65PSUMDV9MSI0,28510.58,36241.53
88,2020 Toyota Tundra Hybrid,DXEI1FLPZGX81HF3U,27627.54,33069.55
107,2023 Toyota 4Runner SE,TCLF1XRTLBEH21VY8,21433.49,23573.41
16,2018 Chevrolet Equinox Hybrid,RAC7ZTNSM7Z6OZIS8,39473.88,45748.27
156,2022 Ford Ranger Limited,3Y5078F2NLZAJMNJU,39240.19,46508.6
52,2017 Chevrolet Trailblazer Hybrid,ZOLMYB0V3DSP5G8SE,43200.52,44092.36
50,2015 Chevrolet Trailblazer XL,6M72QVRY7TLSOV2LV,21226.61,29604.85
148,2020 Ford Edge Hybrid,E1E5CSBV6Q8TE5F0C,20003.87,21002.59
150,2018 Ford Edge Limited,XQW5DYTOEV2WOFKG0,15488.58,16179.9
